0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
26.213203,25.213203,24.213203,23.213203,22.79899,22.384775,21.970562,21.556349,21.142136,20.727922,20.31371,10000.0,10.071068,9.071068,8.071068,7.071068,6.656854,6.2426405,5.8284273,5.4142137,5.0,5.4142137,5.8284273,6.2426405
25.79899,24.79899,23.79899,22.79899,21.79899,21.384775,20.970562,20.556349,20.142136,19.727922,19.31371,10000.0,9.656855,8.656855,7.656854,6.656854,5.656854,5.2426405,4.8284273,4.4142137,4.0,4.4142137,4.8284273,5.2426405
25.384775,24.384775,23.384775,22.384775,21.384775,20.384775,19.970562,19.556349,19.142136,18.727922,18.31371,10000.0,9.2426405,8.2426405,7.2426405,6.2426405,5.2426405,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405
24.970562,23.970562,22.970562,21.970562,20.970562,19.970562,18.970562,18.556349,18.142136,17.727922,17.31371,10000.0,8.828427,7.8284273,6.8284273,5.8284273,4.8284273,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427
25.384775,24.384775,23.384775,22.384775,21.384775,20.384775,10000.0,17.556349,17.142136,16.727922,16.31371,10000.0,9.2426405,8.2426405,7.2426405,6.2426405,10000.0,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137
25.79899,24.79899,23.79899,22.79899,21.79899,21.384775,10000.0,17.142136,16.142136,15.7279215,15.313708,10000.0,9.656855,8.656855,7.656854,7.2426405,10000.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0
26.213203,25.213203,24.213203,23.213203,22.79899,22.384775,10000.0,16.727922,15.7279215,14.7279215,14.313708,10000.0,10.071068,9.071068,8.656855,8.2426405,10000.0,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137
26.627417,25.627417,24.627417,24.213203,23.79899,23.384775,10000.0,16.31371,15.313708,14.313708,13.313708,10000.0,10.485281,10.071068,9.656855,9.2426405,10000.0,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427
27.04163,26.04163,25.627417,25.213203,24.79899,24.384775,10000.0,15.899495,14.899495,13.899495,12.899495,11.899495,11.485281,11.071068,10.656855,10.2426405,10000.0,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405
27.455843,27.04163,26.627417,26.213203,25.79899,25.384775,10000.0,16.31371,15.313708,14.313708,13.313708,12.899495,12.485281,12.071068,11.656855,11.2426405,10000.0,5.2426405,4.8284273,4.4142137,4.0,4.4142137,4.8284273,5.2426405
28.455843,28.04163,27.627417,27.213203,26.79899,26.384775,10000.0,16.727922,15.7279215,14.7279215,14.313708,13.899495,13.485281,13.071068,12.656855,12.2426405,10000.0,6.2426405,5.8284273,5.4142137,5.0,5.4142137,5.8284273,6.2426405
29.455843,29.04163,28.627417,28.213203,27.79899,27.384775,10000.0,17.142136,16.142136,15.7279215,15.313708,14.899495,14.485281,14.071068,13.656855,13.2426405,10000.0,7.2426405,6.8284273,6.4142137,6.0,6.4142137,6.8284273,7.2426405
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
26.213203,25.213203,24.213203,23.213203,22.79899,22.384775,21.970562,21.556349,21.142136,20.727922,20.31371,10000.0,10.071068,9.071068,8.071068,7.071068,6.656854,6.2426405,5.8284273,5.4142137,5.0,5.4142137,5.8284273,6.2426405
25.79899,24.79899,23.79899,22.79899,21.79899,21.384775,20.970562,20.556349,20.142136,19.727922,19.31371,10000.0,9.656855,8.656855,7.656854,6.656854,5.656854,5.2426405,4.8284273,4.4142137,4.0,4.4142137,4.8284273,5.2426405
25.384775,24.384775,23.384775,22.384775,21.384775,20.384775,19.970562,19.556349,19.142136,18.727922,18.31371,10000.0,9.2426405,8.2426405,7.2426405,6.2426405,5.2426405,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405
24.970562,23.970562,22.970562,21.970562,20.970562,19.970562,18.970562,18.556349,18.142136,17.727922,17.31371,10000.0,8.828427,7.8284273,6.8284273,5.8284273,4.8284273,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427
25.384775,24.384775,23.384775,22.384775,21.384775,20.384775,10000.0,17.556349,17.142136,16.727922,16.31371,10000.0,9.2426405,8.2426405,7.2426405,6.2426405,10000.0,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137
25.79899,24.79899,23.79899,22.79899,21.79899,21.384775,10000.0,17.142136,16.142136,15.7279215,15.313708,10000.0,9.656855,8.656855,7.656854,7.2426405,10000.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0
26.213203,25.213203,24.213203,23.213203,22.79899,22.384775,10000.0,16.727922,15.7279215,14.7279215,14.313708,10000.0,10.071068,9.071068,8.656855,8.2426405,10000.0,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137
26.627417,25.627417,24.627417,24.213203,23.79899,23.384775,10000.0,16.31371,15.313708,14.313708,13.313708,10000.0,10.485281,10.071068,9.656855,9.2426405,10000.0,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427
27.04163,26.04163,25.627417,25.213203,24.79899,24.384775,10000.0,15.899495,14.899495,13.899495,12.899495,11.899495,11.485281,11.071068,10.656855,10.2426405,10000.0,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405
27.455843,27.04163,26.627417,26.213203,25.79899,25.384775,10000.0,16.31371,15.313708,14.313708,13.313708,12.899495,12.485281,12.071068,11.656855,11.2426405,10000.0,5.2426405,4.8284273,4.4142137,4.0,4.4142137,4.8284273,5.2426405
28.455843,28.04163,27.627417,27.213203,26.79899,26.384775,10000.0,16.727922,15.7279215,14.7279215,14.313708,13.899495,13.485281,13.071068,12.656855,12.2426405,10000.0,6.2426405,5.8284273,5.4142137,5.0,5.4142137,5.8284273,6.2426405
29.455843,29.04163,28.627417,28.213203,27.79899,27.384775,10000.0,17.142136,16.142136,15.7279215,15.313708,14.899495,14.485281,14.071068,13.656855,13.2426405,10000.0,7.2426405,6.8284273,6.4142137,6.0,6.4142137,6.8284273,7.2426405
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
